timestamp,visitorid,event,itemid,transactionid
1759053713474,22,view,1139,
1760778068474,75,transaction,1054,tx_47590
1759515750474,67,view,1087,
1759523487474,76,view,1141,
1758790799474,98,view,1150,
1765976769474,71,view,1142,
1762087148474,65,addtocart,1167,
1765434425474,48,view,1091,
1765236762474,18,view,1176,
1762646094474,79,view,1158,
1761698291474,96,view,1079,
1765502242474,53,view,1011,
1765205445474,19,view,1134,
1760134385474,96,transaction,1013,tx_98766
1759302330474,52,view,1169,
1760094435474,32,view,1180,
1763428828474,7,view,1074,
1760512551474,12,view,1120,
1763825650474,50,view,1173,
1758826507474,98,view,1045,
1760678585474,47,view,1053,
1761278506474,46,view,1053,
1759177861474,75,view,1150,
1762866922474,78,transaction,1178,tx_96457
1766006665474,21,view,1198,
1759068112474,13,addtocart,1083,
1762537691474,57,addtocart,1062,
1761909929474,87,view,1035,
1765309068474,31,view,1010,
1763744126474,73,view,1187,
1762765084474,74,view,1135,
1763094221474,81,view,1167,
1761573961474,32,view,1168,
1758803459474,7,view,1188,
1763566499474,29,view,1192,
1766159657474,40,view,1190,
1763380660474,14,addtocart,1184,
1765271756474,16,view,1163,
1766210840474,89,view,1064,
1761203255474,39,addtocart,1129,
1759481000474,11,addtocart,1149,
1760806477474,35,addtocart,1012,
1762433257474,80,addtocart,1133,
1765697228474,54,view,1103,
1763203222474,45,transaction,1114,tx_89901
1762334995474,22,view,1032,
1760422806474,36,addtocart,1018,
1759282533474,22,transaction,1026,tx_17352
1764695043474,47,view,1166,
1763530167474,16,view,1008,
1763978722474,32,view,1088,
1759648722474,4,view,1178,
1762045908474,94,view,1107,
1761488901474,63,view,1044,
1763721985474,58,view,1100,
1765505627474,40,view,1120,
1762997402474,28,view,1140,
1759480842474,66,view,1077,
1762688580474,19,view,1057,
1758515218474,38,view,1066,
1765700437474,94,view,1094,
1764866940474,44,addtocart,1031,
1763469258474,96,view,1170,
1764441299474,90,view,1082,
1761511351474,35,addtocart,1193,
1763449006474,32,view,1056,
1764628431474,55,addtocart,1188,
1760766053474,20,view,1199,
1765561307474,55,view,1112,
1759840060474,27,view,1160,
1766161357474,12,addtocart,1095,
1761201069474,98,view,1175,
1758621887474,93,addtocart,1107,
1759603757474,51,view,1167,
1766147272474,34,view,1049,
1763180923474,95,view,1101,
1762927177474,1,view,1131,
1766131828474,29,addtocart,1081,
1763111648474,95,view,1068,
1765630563474,21,view,1151,
1759607470474,16,view,1101,
1762299018474,58,transaction,1060,tx_91807
1759097124474,64,view,1021,
1764403937474,54,addtocart,1059,
1765104674474,30,view,1150,
1763729225474,86,addtocart,1122,
1764739249474,74,view,1160,
1760538363474,96,transaction,1002,tx_36940
1760760761474,10,view,1098,
1763669486474,46,view,1193,
1764946365474,19,view,1151,
1758684865474,67,view,1197,
1759146871474,54,view,1014,
1760433340474,61,view,1165,
1764356028474,10,view,1125,
1760095130474,59,view,1150,
1762089327474,10,addtocart,1196,
1758493115474,75,view,1144,
1760755346474,15,view,1117,
1761352965474,17,view,1124,
1759023112474,78,transaction,1186,tx_51631
1758854608474,7,view,1019,
1760128275474,2,view,1024,
1759506595474,67,view,1027,
1758732076474,40,view,1107,
1762166723474,76,view,1094,
1761235347474,26,view,1199,
1764174640474,85,view,1039,
1761830547474,73,addtocart,1081,
1761048993474,35,view,1073,
1766100234474,27,view,1082,
1762396317474,43,view,1019,
1761840143474,96,view,1176,
1764272403474,4,view,1054,
1761650293474,69,view,1192,
1763475904474,21,addtocart,1114,
1761209172474,98,view,1088,
1760979499474,16,view,1096,
1763201705474,96,view,1072,
1763153775474,9,view,1179,
1764999768474,65,view,1054,
1761959508474,83,view,1155,
1764080091474,49,view,1121,
1762853849474,62,view,1036,
1765981881474,14,view,1057,
1763132078474,86,view,1123,
1764307607474,71,view,1163,
1761173756474,94,transaction,1031,tx_79620
1765825984474,27,addtocart,1004,
1760149254474,20,view,1055,
1759790558474,75,view,1182,
1759574811474,15,view,1147,
1763274454474,48,view,1043,
1763256554474,25,view,1003,
1764246262474,15,view,1094,
1759461052474,17,view,1054,
1764845054474,19,addtocart,1128,
1760950378474,80,view,1179,
1764934905474,37,view,1106,
1762002212474,15,view,1124,
1761772598474,22,addtocart,1141,
1761105773474,10,view,1179,
1758942404474,100,view,1030,
1760004800474,92,view,1113,
1761790266474,63,view,1087,
1762505890474,55,view,1089,
1765784903474,32,view,1171,
1766238693474,45,view,1006,
1759132989474,54,addtocart,1002,
1761776040474,89,view,1100,
1765055681474,73,view,1192,
1762719262474,61,transaction,1161,tx_58911
1761118519474,90,view,1183,
1761638739474,82,addtocart,1162,
1758613372474,46,view,1011,
1760826279474,57,view,1044,
1761683914474,33,view,1148,
1763125777474,81,view,1067,
1759033415474,21,view,1164,
1759749616474,91,view,1035,
1759517650474,50,view,1170,
1761047583474,92,addtocart,1057,
1759182377474,53,view,1068,
1765026027474,98,view,1058,
1760095080474,98,view,1173,
1766252303474,60,addtocart,1004,
1761987446474,29,view,1157,
1762606197474,82,view,1176,
1765436415474,79,view,1077,
1761960930474,50,view,1045,
1763735091474,78,addtocart,1111,
1764681800474,72,view,1094,
1766148773474,66,view,1148,
1765319997474,44,view,1089,
1761940664474,96,addtocart,1144,
1762128809474,60,addtocart,1062,
1759216819474,23,transaction,1150,tx_15950
1759102167474,6,view,1056,
1762645606474,38,view,1144,
1759439719474,70,transaction,1133,tx_24859
1761523581474,54,view,1181,
1762824576474,1,view,1091,
1760522056474,92,view,1126,
1764503298474,80,view,1066,
1765271606474,71,view,1168,
1758533300474,7,addtocart,1053,
1763531881474,42,view,1065,
1761157268474,75,view,1115,
1758862244474,78,view,1129,
1764138980474,66,view,1042,
1764311384474,13,view,1094,
1765214360474,91,view,1135,
1764640113474,64,view,1079,
1759362087474,34,view,1031,
1762683511474,30,view,1088,
1763353396474,7,addtocart,1179,
1763644271474,56,addtocart,1024,
1766080648474,17,view,1079,
1764359708474,27,transaction,1127,tx_86706
1763000513474,34,view,1084,
1763100395474,65,view,1125,
1764538316474,61,view,1150,
1760884049474,11,view,1183,
1763201438474,22,transaction,1021,tx_68522
1765721723474,28,view,1147,
1765516454474,74,view,1136,
1764913596474,72,view,1195,
1764039993474,8,view,1061,
1763152799474,78,view,1146,
1763332946474,56,view,1107,
1760871339474,40,view,1170,
1764935992474,9,view,1105,
1759714491474,39,view,1147,
1763238271474,49,view,1087,
1766041620474,36,view,1080,
1760260677474,89,view,1147,
1764481589474,44,view,1155,
1763558137474,22,view,1096,
1766220586474,74,view,1024,
1764034690474,20,view,1131,
1765373816474,11,view,1065,
1764880935474,63,view,1104,
1761250491474,46,transaction,1175,tx_73530
1765031198474,58,transaction,1195,tx_27024
1766045687474,70,view,1180,
1764117374474,15,view,1097,
1760960075474,29,addtocart,1084,
1764227311474,11,view,1098,
1761474205474,36,view,1078,
1766118447474,50,view,1007,
1762647463474,41,view,1085,
1765620317474,93,view,1086,
1765856710474,69,view,1099,
1759044041474,63,addtocart,1089,
1764492268474,30,view,1138,
1759627882474,51,view,1146,
1759698147474,58,transaction,1152,tx_95660
1762921855474,24,view,1030,
1760261747474,80,addtocart,1075,
1761273764474,30,view,1199,
1765981345474,88,view,1194,
1762695060474,11,view,1017,
1764806367474,43,view,1156,
1761353237474,26,view,1116,
1759390245474,72,transaction,1080,tx_22238
1762757709474,3,addtocart,1080,
1764610738474,17,view,1069,
1762385498474,82,view,1003,
1762360313474,15,view,1096,
1762135945474,15,view,1095,
1760529090474,6,view,1097,
1765486103474,44,view,1098,
1766150009474,23,view,1045,
1762169248474,40,view,1113,
1762545954474,48,view,1067,
1760040857474,5,view,1011,
1765573661474,32,view,1002,
1763047161474,39,view,1107,
1761815353474,72,view,1121,
1761593293474,30,view,1046,
1760954655474,100,view,1153,
1761832097474,64,addtocart,1145,
1760282350474,39,transaction,1019,tx_72435
1761129839474,48,addtocart,1101,
1762108583474,61,view,1163,
1761224767474,38,view,1014,
1760096379474,27,view,1117,
1764238183474,57,view,1141,
1764112098474,9,view,1180,
1759616449474,72,transaction,1197,tx_78468
1759484930474,41,view,1128,
1762788590474,57,transaction,1175,tx_50770
1761236165474,18,view,1060,
1765882590474,68,view,1062,
1765898590474,2,view,1063,
1761918793474,70,view,1169,
1761768800474,63,view,1034,
1764224943474,99,view,1135,
1762078188474,6,view,1192,
1765741331474,76,view,1160,
1766141414474,76,view,1135,
1761238906474,5,view,1186,
1765617729474,83,view,1031,
1760080866474,23,view,1159,
1762897850474,74,view,1015,
1764113800474,39,view,1143,
1762516987474,46,view,1049,
1759884335474,78,view,1032,
1765269085474,78,view,1078,
1759607990474,65,addtocart,1118,
1761925670474,20,view,1173,
1762472388474,79,addtocart,1194,
1763117557474,91,view,1028,
1759136946474,74,view,1187,
1762142375474,49,view,1048,
1764157277474,7,view,1081,
1763937916474,97,addtocart,1030,
1761861849474,76,addtocart,1028,
1760912911474,20,view,1138,
1765060140474,20,view,1111,
1759686506474,25,view,1045,
1764172660474,28,view,1117,
1764064615474,46,view,1144,
1764871358474,27,addtocart,1047,
1762450435474,92,addtocart,1066,
1763354309474,3,view,1100,
1765355232474,35,view,1049,
1762613123474,54,addtocart,1158,
1760564319474,83,view,1088,
1758752094474,8,view,1034,
1761619225474,65,transaction,1142,tx_72101
1762994761474,72,view,1109,
1763835208474,65,view,1113,
1765788143474,77,view,1016,
1764725871474,48,view,1095,
1764716119474,2,view,1135,
1762365145474,47,addtocart,1068,
1765398914474,17,view,1087,
1761494286474,37,addtocart,1195,
1764988582474,73,view,1054,
1763326973474,5,view,1009,
1759880143474,34,view,1006,
1765449577474,80,view,1027,
1763330861474,4,addtocart,1039,
1760265292474,40,transaction,1172,tx_17483
1764951750474,54,view,1017,
1763091216474,16,addtocart,1108,
1762446324474,98,view,1180,
1760580583474,81,view,1103,
1760925413474,15,view,1095,
1760837483474,16,addtocart,1039,
1764795879474,19,view,1107,
1765890947474,49,addtocart,1002,
1761784312474,72,addtocart,1082,
1761054469474,14,transaction,1054,tx_34111
1758516984474,12,view,1109,
1765575613474,90,view,1036,
1763104611474,92,transaction,1046,tx_42561
1761564208474,44,view,1007,
1759407361474,16,view,1131,
1763719322474,28,view,1034,
1765408979474,50,addtocart,1128,
1763049442474,59,view,1116,
1765525099474,76,view,1077,
1765426388474,11,view,1083,
1766155604474,34,addtocart,1078,
1761878948474,93,view,1028,
1762353599474,87,view,1163,
1759552110474,98,view,1010,
1764248977474,24,view,1189,
1762502442474,46,transaction,1136,tx_36664
1765265833474,82,view,1033,
1761085883474,32,view,1078,
1762195265474,96,view,1163,
1762355267474,24,addtocart,1187,
1763458160474,85,view,1045,
1760840288474,51,view,1103,
1765592260474,91,view,1078,
1762158381474,4,view,1045,
1760720073474,25,view,1016,
1760604641474,88,view,1174,
1762142754474,80,view,1006,
1761239019474,22,addtocart,1038,
1759342933474,65,addtocart,1069,
1760110991474,37,addtocart,1175,
1762125598474,49,view,1152,
1765769835474,39,view,1093,
1762423540474,7,view,1133,
1761212695474,81,view,1091,
1766148620474,18,view,1092,
1759839679474,44,addtocart,1184,
1761733149474,7,view,1182,
1764053138474,4,view,1101,
1760571368474,98,view,1168,
1761420080474,6,transaction,1014,tx_49842
1762226845474,33,addtocart,1082,
1766229815474,60,view,1196,
1762234000474,12,view,1038,
1759558443474,96,view,1092,
1760649078474,42,view,1086,
1765625606474,34,view,1057,
1761760544474,95,view,1198,
1758662435474,22,addtocart,1179,
1764382116474,63,addtocart,1049,
1762524729474,74,view,1041,
1765577139474,91,view,1131,
1764230862474,68,view,1163,
1762216793474,29,view,1102,
1765270062474,90,addtocart,1117,
1765618234474,100,view,1048,
1763512793474,100,addtocart,1020,
1763972976474,48,view,1182,
1761805220474,43,view,1040,
1760612824474,56,view,1124,
1763099512474,2,view,1001,
1762356629474,41,view,1162,
1765627806474,71,transaction,1055,tx_83869
1759883909474,43,view,1179,
1761965310474,40,view,1155,
1764787731474,65,view,1046,
1763552403474,69,view,1039,
1763983392474,50,view,1140,
1762881931474,62,view,1080,
1762492059474,47,view,1120,
1759023987474,77,view,1006,
1762798481474,34,view,1136,
1760003387474,88,view,1084,
1761887093474,35,addtocart,1187,
1762316919474,3,view,1048,
1760131531474,25,view,1152,
1764185215474,61,addtocart,1170,
1764274955474,12,addtocart,1188,
1764966706474,4,view,1161,
1766129076474,31,view,1072,
1765743353474,100,view,1127,
1763192599474,54,addtocart,1158,
1761300644474,66,view,1050,
1760013698474,56,view,1182,
1760891788474,31,view,1175,
1761381546474,44,view,1068,
1762071109474,17,addtocart,1123,
1764198732474,67,view,1017,
1758682548474,87,view,1080,
1761249949474,95,addtocart,1084,
1766105158474,35,view,1078,
1761766368474,20,view,1122,
1765581476474,85,view,1014,
1759802172474,69,view,1096,
1765504073474,8,view,1108,
1764484554474,10,view,1174,
1765159172474,99,view,1140,
1765220207474,61,addtocart,1125,
1759429677474,98,view,1125,
1764214103474,32,addtocart,1121,
1765829132474,64,view,1044,
1761700760474,73,view,1068,
1761035009474,89,view,1065,
1762840916474,15,view,1140,
1760229310474,35,view,1188,
1764534649474,47,transaction,1169,tx_39123
1764593250474,62,view,1050,
1762181900474,23,addtocart,1184,
1765626927474,49,view,1191,
1765415616474,10,view,1069,
1760195987474,40,view,1148,
1761485546474,38,view,1179,
1759721998474,90,view,1014,
1764563706474,88,view,1073,
1764687436474,57,view,1066,
1761543689474,52,view,1047,
1763107909474,47,addtocart,1186,
1759065721474,23,view,1085,
1763865599474,69,transaction,1137,tx_77875
1762937697474,76,view,1105,
1764908779474,45,view,1162,
1762029641474,78,view,1198,
1763908662474,4,view,1018,
1762134575474,4,addtocart,1148,
1760650818474,40,view,1005,
1764565220474,36,view,1122,
1765006348474,54,view,1094,
1761747564474,22,transaction,1143,tx_85673
1758896104474,95,transaction,1010,tx_22270
1758652481474,65,addtocart,1138,
1765013689474,32,view,1120,
1762052878474,37,addtocart,1152,
1763442918474,96,view,1148,
1761649831474,83,addtocart,1196,
1764112597474,80,view,1059,
1761136801474,65,view,1078,
1760703464474,31,view,1053,
1759703673474,75,view,1034,
1762074306474,50,addtocart,1161,
1764962546474,26,view,1194,
1759652624474,3,view,1104,
1765935526474,25,view,1099,
1764495464474,15,view,1077,
1758657206474,22,view,1155,
1764810067474,84,view,1157,
1760073718474,2,view,1196,
1760548309474,29,view,1106,
1764102619474,6,view,1032,
1761456638474,67,view,1102,
1762847916474,85,view,1083,
1761282667474,56,addtocart,1056,
1761068779474,69,view,1091,
1764936419474,14,view,1024,
1764558790474,64,transaction,1122,tx_89715
1764578229474,84,view,1025,
1760535557474,29,view,1168,
1764712030474,23,view,1029,
1764748099474,48,addtocart,1046,
1760316574474,100,view,1008,
1761466660474,41,view,1127,
1765793784474,84,transaction,1119,tx_87368
1762057578474,43,view,1044,
1763013281474,70,view,1103,
1761499337474,70,view,1125,
1760892862474,80,view,1017,
1761088026474,7,view,1020,
1763060918474,37,transaction,1031,tx_36722
1764797608474,49,view,1107,
1764699801474,69,view,1178,
1765770058474,11,view,1184,
1764527307474,77,transaction,1056,tx_92992
1761165434474,36,view,1118,
1761123520474,27,view,1079,
1762492511474,58,view,1153,
1758731053474,91,view,1074,
1760765148474,70,view,1166,
1758635735474,46,view,1159,
1760295820474,68,view,1199,
1758914435474,95,view,1023,
1761960849474,97,view,1097,
1760236597474,36,view,1052,
1762477994474,14,view,1070,
1761263219474,62,view,1074,
1763358949474,43,view,1020,
1765575343474,28,view,1173,
1763620240474,45,view,1198,
1763746800474,31,addtocart,1077,
1758787059474,16,view,1043,
1766048475474,99,view,1190,
1760220345474,61,view,1087,
1763956859474,22,view,1162,
1760832752474,11,addtocart,1036,
1762306684474,62,view,1053,
1759908869474,6,view,1084,
1763164694474,12,view,1148,
1761450714474,52,view,1141,
1763748630474,92,addtocart,1126,
1762547110474,56,view,1086,
1758628667474,41,view,1134,
1763604753474,60,view,1096,
1760456268474,34,view,1188,
1760248927474,86,view,1112,
1761376809474,8,view,1182,
1761668081474,63,view,1065,
1761104241474,67,view,1080,
1762000085474,84,view,1019,
1759254100474,6,view,1091,
1759134560474,67,view,1144,
1762077700474,66,view,1195,
1764640519474,28,view,1174,
1762948500474,10,view,1154,
1758710553474,12,transaction,1146,tx_35410
1759278065474,3,view,1040,
1765509973474,19,view,1068,
1766259901474,36,view,1198,
1760083557474,69,addtocart,1161,
1761425623474,100,view,1172,
1762314169474,64,view,1043,
1758605533474,53,addtocart,1108,
1762327199474,88,view,1099,
1762772011474,24,view,1144,
1764686278474,53,view,1180,
1759630914474,96,view,1004,
1758801151474,56,view,1020,
1766073551474,4,view,1031,
1765635235474,54,view,1100,
1761812009474,57,view,1141,
1765015246474,91,addtocart,1131,
1761709668474,72,view,1190,
1764037636474,75,view,1135,
1761082998474,63,view,1145,
1762171023474,36,view,1166,
1759720215474,21,view,1087,
1758903654474,23,view,1061,
1766147746474,83,view,1105,
1758791953474,92,view,1063,
1764800930474,23,view,1112,
1763036226474,3,view,1194,
1758995104474,18,view,1156,
1762725413474,93,view,1041,
1761605688474,44,view,1068,
1760348250474,57,view,1102,
1763513050474,49,view,1030,
1763721177474,21,view,1159,
1759982594474,61,view,1106,
1762206224474,37,view,1048,
1764888924474,90,view,1041,
1762351119474,57,addtocart,1072,
1760047493474,37,view,1072,
1759045070474,85,addtocart,1149,
1762925491474,2,view,1176,
1764378577474,78,view,1094,
1765465795474,51,transaction,1062,tx_72167
1759327410474,61,addtocart,1131,
1762341389474,5,view,1043,
1760963326474,30,transaction,1062,tx_94294
1765728114474,38,view,1057,
1759589560474,73,view,1174,
1763823833474,80,view,1145,
1762053594474,10,view,1060,
1758522671474,4,view,1183,
1761679135474,28,view,1056,
1760760539474,16,view,1106,
1764237215474,61,transaction,1166,tx_26042
1759580440474,61,view,1087,
1761277202474,23,view,1037,
1760501380474,11,view,1117,
1764010857474,83,view,1124,
1764487000474,49,view,1196,
1760972123474,43,view,1158,
1762672249474,79,view,1012,
1765445099474,81,view,1155,
1765918981474,12,view,1137,
1761198583474,85,view,1166,
1764506308474,27,addtocart,1188,
1763471290474,92,view,1055,
1760940538474,53,view,1071,
1764425549474,9,addtocart,1116,
1766171028474,77,view,1042,
1762096852474,28,view,1132,
1764160391474,41,view,1141,
1764675014474,29,view,1148,
1764347179474,8,view,1090,
1763271368474,76,view,1063,
1763710458474,62,view,1175,
1759801543474,75,view,1193,
1764742289474,30,view,1070,
1761205680474,46,view,1164,
1759938273474,23,view,1174,
1764995776474,63,view,1082,
1764637542474,86,view,1026,
1763587520474,30,view,1119,
1763718023474,77,view,1035,
1763341081474,97,view,1062,
1764828655474,24,view,1171,
1761334125474,43,addtocart,1180,
1762559462474,70,view,1084,
1761245950474,65,view,1150,
1759107994474,76,transaction,1147,tx_88368
1764042458474,20,addtocart,1081,
1761936236474,62,view,1047,
1762548855474,90,view,1147,
1763702255474,89,view,1171,
1765639998474,33,addtocart,1197,
1764180695474,8,addtocart,1058,
1760005482474,98,view,1164,
1761627878474,88,view,1036,
1763542065474,31,view,1022,
1764042871474,74,view,1185,
1762712017474,67,view,1023,
1762575454474,62,view,1123,
1760929722474,34,view,1005,
1764697765474,81,view,1126,
1760967953474,100,addtocart,1146,
1761572536474,31,view,1105,
1760629820474,95,view,1024,
1761029271474,32,view,1024,
1763937085474,93,view,1181,
1759496354474,56,addtocart,1034,
1762831940474,40,view,1066,
1764978293474,70,view,1189,
1762612669474,41,view,1084,
1764282477474,63,view,1149,
1762174126474,72,view,1164,
1766084169474,79,view,1066,
1763609154474,92,addtocart,1170,
1763880048474,86,view,1164,
1761713424474,89,view,1074,
1759498037474,11,view,1008,
1758774534474,60,view,1118,
1762848126474,18,view,1077,
1761104801474,69,view,1178,
1759192672474,9,addtocart,1118,
1762796041474,82,view,1067,
1762276463474,75,view,1140,
1763271915474,75,view,1180,
1761659106474,60,addtocart,1005,
1763015597474,82,view,1152,
1762944411474,89,view,1141,
1762034453474,60,view,1186,
1762770983474,30,view,1166,
1759134840474,15,addtocart,1130,
1764054934474,80,view,1144,
1760287100474,40,view,1078,
1764249104474,6,view,1101,
1761508762474,37,view,1107,
1762770395474,100,view,1037,
1763718779474,43,view,1172,
1764184826474,6,view,1120,
1760744603474,9,view,1067,
1764490571474,61,view,1097,
1759784542474,2,view,1136,
1763563330474,2,view,1103,
1763122277474,68,view,1147,
1765316734474,87,view,1072,
1762568841474,19,view,1089,
1765563877474,75,view,1140,
1761478207474,90,view,1021,
1765754088474,43,view,1068,
1765978641474,63,view,1107,
1760822783474,82,addtocart,1183,
1759775840474,79,addtocart,1033,
1764414642474,90,addtocart,1173,
1762173509474,99,view,1030,
1760839245474,65,view,1172,
1761091501474,83,view,1080,
1761222981474,79,addtocart,1141,
1763302353474,18,view,1049,
1764952393474,60,transaction,1065,tx_70632
1759602919474,98,view,1122,
1760224579474,20,view,1182,
1760503530474,11,view,1160,
1761330103474,80,view,1044,
1760370036474,11,view,1001,
1760770080474,31,view,1135,
1760876864474,62,view,1053,
1758934601474,54,view,1026,
1766256242474,41,view,1160,
1760275635474,73,view,1027,
1758591933474,4,view,1115,
1761764489474,66,addtocart,1061,
1762148233474,67,view,1129,
1759410217474,56,view,1117,
1764635019474,58,addtocart,1130,
1765434455474,17,view,1113,
1760897658474,58,view,1119,
1765474521474,23,view,1199,
1765777217474,18,view,1092,
1759743650474,67,view,1090,
1761241667474,6,view,1111,
1765483580474,38,view,1054,
1762084065474,98,view,1006,
1761798794474,99,view,1101,
1765582183474,23,view,1020,
1765037391474,89,view,1041,
1765211154474,59,addtocart,1151,
1764888646474,56,view,1029,
1760781821474,63,view,1192,
1762515759474,17,view,1144,
1764601106474,23,view,1181,
1763768601474,86,view,1081,
1764696486474,10,view,1049,
1763491423474,46,view,1145,
1761930117474,29,view,1056,
1766221171474,28,view,1140,
1763244709474,56,addtocart,1184,
1762978350474,15,view,1079,
1764750428474,61,view,1090,
1759424919474,83,view,1182,
1760044432474,4,view,1067,
1759536186474,3,view,1116,
1759824698474,16,view,1016,
1762343825474,49,view,1056,
1761305372474,12,view,1123,
1763476956474,46,view,1104,
1759109185474,60,view,1144,
1763567813474,91,view,1169,
1760760587474,67,addtocart,1041,
1760949686474,64,addtocart,1089,
1761747321474,51,view,1165,
1761637722474,62,view,1070,
1764144033474,49,view,1112,
1764249659474,88,view,1068,
1759303190474,13,view,1008,
1763071775474,89,view,1041,
1766174724474,16,view,1161,
1759522086474,13,view,1107,
1764802067474,9,view,1133,
1763702522474,97,addtocart,1049,
1759605472474,84,view,1035,
1764230346474,28,view,1164,
1758609920474,29,view,1079,
1759564989474,79,view,1042,
1759585376474,71,view,1057,
1761415377474,100,view,1072,
1761344165474,9,addtocart,1162,
1758832555474,97,view,1100,
1759827145474,65,view,1071,
1763746036474,7,view,1140,
1761714983474,36,addtocart,1079,
1759988644474,1,view,1153,
1765677065474,76,view,1046,
1764113639474,68,view,1156,
1760998295474,7,view,1161,
1765509594474,41,view,1084,
1758621931474,4,view,1056,
1762166589474,59,view,1152,
1763632419474,11,transaction,1166,tx_86994
1763935070474,2,view,1020,
1763369522474,98,view,1194,
1765367846474,13,view,1184,
1761151672474,24,view,1125,
1766169606474,1,view,1127,
1760854078474,79,addtocart,1035,
1760134062474,62,view,1177,
1762745157474,85,view,1012,
1760600692474,5,view,1049,
1760689444474,21,view,1168,
1760074388474,55,view,1037,
1765843996474,19,view,1135,
1761077073474,91,addtocart,1129,
1762029982474,78,view,1128,
1760182450474,86,view,1013,
1761338614474,3,view,1097,
1758555850474,3,view,1073,
1761157385474,14,view,1194,
1759370650474,78,view,1179,
1761764023474,90,view,1017,
1760238915474,68,view,1064,
1763525908474,51,view,1087,
1764082244474,82,addtocart,1172,
1759963879474,64,view,1024,
1760408383474,53,view,1170,
1759558670474,56,view,1166,
1764315788474,19,view,1107,
1762690082474,6,view,1046,
1760639138474,96,addtocart,1005,
1765039659474,56,view,1163,
1760344821474,49,addtocart,1101,
1759640248474,61,view,1118,
1764178813474,29,view,1077,
1766018510474,39,view,1154,
1763357893474,75,view,1119,
1766047518474,57,view,1035,
1765788718474,65,transaction,1030,tx_19946
1764854158474,65,addtocart,1110,
1760248011474,9,view,1123,
1764924558474,19,view,1174,
1765595553474,49,view,1159,
1763347467474,100,view,1037,
1766150119474,55,view,1025,
1760923189474,93,view,1130,
1764237355474,73,view,1042,
1764258377474,89,view,1175,
1759207159474,51,addtocart,1061,
1758993484474,43,view,1143,
1759257596474,36,addtocart,1068,
1760110003474,26,view,1113,
1763371376474,40,view,1161,
1763964768474,28,view,1137,
1764573821474,65,view,1106,
1762894104474,49,view,1149,
1762289998474,22,view,1008,
1760210009474,79,view,1124,
1763594201474,33,view,1038,
1763179882474,64,transaction,1165,tx_84771
1762330434474,64,view,1152,
1759462978474,77,view,1011,
1763798980474,35,transaction,1190,tx_84432
1762838234474,81,transaction,1077,tx_43288
1763407781474,48,view,1124,
1758929543474,32,view,1062,
1760263353474,49,addtocart,1140,
1765852521474,29,view,1191,
1761958364474,99,addtocart,1030,
1763143969474,28,view,1077,
1763980305474,92,addtocart,1031,
1762149813474,81,view,1078,
1758980261474,95,view,1050,
1764308951474,59,view,1190,
1764820347474,52,transaction,1003,tx_42317
1765579561474,92,addtocart,1167,
1765938495474,9,view,1076,
1762308576474,42,view,1195,
1758925701474,62,view,1163,
1759665485474,12,view,1190,
1759820329474,89,view,1099,
1764687910474,60,view,1199,
1763073121474,3,view,1134,
1760160204474,64,view,1043,
1764228953474,24,view,1043,
1758944803474,99,view,1160,
1762031163474,21,view,1172,
1763315210474,12,view,1042,
1763992349474,47,view,1105,
1762137159474,47,view,1157,
1759488048474,18,view,1163,
1760742477474,72,addtocart,1182,
1760425289474,17,view,1157,
1764186694474,75,addtocart,1053,
1765279415474,33,view,1069,
1762895517474,65,view,1133,
1765832491474,77,view,1029,
1763833820474,86,addtocart,1023,
1762113861474,13,view,1183,
1764716342474,73,addtocart,1039,
1763139266474,23,view,1174,
1758996523474,69,addtocart,1098,
1760642430474,21,view,1119,
1765919598474,42,view,1049,
1761045971474,74,view,1060,
1765469469474,98,addtocart,1079,
1762133462474,65,view,1187,
1761777356474,18,view,1038,
1765018271474,53,view,1047,
1759703958474,52,view,1143,
1764586024474,17,view,1196,
1759894459474,63,view,1161,
1760164939474,57,view,1167,
1761073329474,5,view,1025,
1759876961474,18,addtocart,1114,
1759297645474,82,view,1070,
1764189314474,29,view,1106,
1765296376474,69,view,1164,
1765827322474,67,view,1064,
1763792078474,69,view,1157,
1764241626474,89,addtocart,1066,
1766235396474,1,view,1048,
1764259581474,75,addtocart,1029,
1763117827474,70,view,1068,
1766091749474,32,addtocart,1011,
1766136608474,42,view,1123,
1760915230474,49,view,1108,
1762905781474,36,view,1057,
1759161037474,47,view,1189,
1765512143474,60,transaction,1183,tx_23825
1761535878474,83,view,1181,
1766029846474,86,addtocart,1126,
1764641355474,17,view,1111,
1764082162474,85,view,1197,
1763983773474,59,view,1196,
1760802104474,85,view,1155,
1760787164474,12,transaction,1057,tx_65023
1759740637474,95,view,1075,
1764647504474,19,addtocart,1088,
1765790074474,51,view,1044,
1763251442474,54,view,1141,
1762766330474,8,view,1012,
1761875255474,40,view,1192,
1759738508474,61,transaction,1161,tx_78855
1763630844474,45,view,1115,
1761776346474,23,addtocart,1039,
1765165050474,56,addtocart,1030,
1758562064474,49,view,1016,
1765787959474,75,view,1085,
1760509491474,53,view,1152,
1762396249474,8,view,1029,
1761789165474,43,addtocart,1132,
1764590821474,67,addtocart,1111,
1759584949474,75,view,1008,
1759595661474,67,view,1151,
1761584916474,38,view,1184,
1762309391474,43,addtocart,1008,
1759059962474,22,view,1075,
1763652749474,99,view,1190,
1765467740474,3,view,1113,
1762986607474,82,view,1002,
